Production_Date,Month,Quarter,Year,Plant_Location,Department,Machine_ID,Machine_Type,Shift,Product_Being_Manufactured,Raw_Material,Machine_Condition,Units_Produced,Target_Units,Production_Efficiency_%,Defect_Count,Defect_Rate_%,Defect_Type,Downtime_Hours,Production_Cost_INR,Energy_Consumption_kWh,Maintenance_Required,Order_Status
26-09-2024,September,Q3,2024,Kanpur Plant,Multifilament,LC-020,Lofil Multifilament Line MF-2,Afternoon (2PM-10PM),Lofil Multifilament Line,Recycled PP Pellets,Good,315,248,100,13,4.13,Filament Breakage,1.74,33420,125.1,No,In Progress
26-09-2024,September,Q3,2024,Bengaluru Plant,Quality Control,LC-026,UV Resistance Chamber,Night (10PM-6AM),Precision Tape Winder,HDPE Granules,Fair,246,380,64.74,18,7.32,UV Resistance Failure,1.51,21623,103.77,No,Completed
26-09-2024,September,Q3,2024,Kanpur Plant,Tape Extrusion,LC-002,Tape Extrusion Line TE-400,Night (10PM-6AM),CSN 4 Circular Loom,PP Granules Grade B,Good,222,427,51.99,5,2.25,Melt Flow Issue,1.25,94582,30.25,No,Completed
26-09-2024,September,Q3,2024,Kanpur Plant,Circular Loom,LC-011,FSN 4 Circular Loom,Night (10PM-6AM),Precision Tape Winder,Recycled PP Pellets,Excellent,328,448,73.21,17,5.18,Weft Skip,1.98,77088,26.71,Yes,On Hold
26-09-2024,September,Q3,2024,Kanpur Plant,Tape Extrusion,LC-001,Tape Extrusion Line TE-600,Morning (6AM-2PM),Extrusion Lamination Line,PP Granules Grade B,Excellent,139,378,36.77,15,10.79,Thickness Inconsistency,0.04,18586,148.84,Yes,Completed
26-09-2024,September,Q3,2024,Bengaluru Plant,Lamination & Coating,LC-013,Extrusion Lamination Line EL-50,Night (10PM-6AM),FIBC Conversion Line,HDPE Granules,Good,371,473,78.44,1,0.27,Peel Strength Failure,1.63,77343,134.19,No,On Hold
26-09-2024,September,Q3,2024,Kanpur Plant,Conversion,LC-017,Flexographic Printing Machine,Morning (6AM-2PM),Lofil Multifilament Line,PP Granules Grade B,Excellent,289,447,64.65,12,4.15,Print Misalignment,1,30580,68.13,No,Completed
26-09-2024,September,Q3,2024,Bengaluru Plant,Conversion,LC-017,Flexographic Printing Machine,Night (10PM-6AM),FIBC Conversion Line,PP Granules Grade A,Excellent,215,474,45.36,6,2.79,Cut Length Error,0.92,47231,83.96,No,Completed
26-09-2024,September,Q3,2024,Kanpur Plant,Tape Extrusion,LC-001,Tape Extrusion Line TE-600,Night (10PM-6AM),Strapping Line,Master Batch Additive,Good,425,402,100,13,3.06,Tape Breakage,1.47,30363,103.94,No,Completed
26-09-2024,September,Q3,2024,Kanpur Plant,Lamination & Coating,LC-013,Extrusion Lamination Line EL-50,Morning (6AM-2PM),LSL Circular Loom,PP Granules Grade B,Good,180,440,40.91,18,10,Delamination,1.17,59490,107.43,Yes,Completed
27-09-2024,September,Q3,2024,Kanpur Plant,Circular Loom,LC-012,Venti Circular Loom,Afternoon (2PM-10PM),LSL Circular Loom,PP Granules Grade A,Fair,399,254,100,25,6.27,Weave Pattern Error,4.4,41723,130,No,Completed
27-09-2024,September,Q3,2024,Kanpur Plant,Circular Loom,LC-010,CSN 4 Circular Loom,Afternoon (2PM-10PM),Strapping Line,PP Granules Grade A,Fair,430,264,100,17,3.95,No Defect,3.13,62233,50.23,Yes,Completed
27-09-2024,September,Q3,2024,Kanpur Plant,Conversion,LC-017,Flexographic Printing Machine,Afternoon (2PM-10PM),Tape Extrusion Line,HDPE Granules,Good,239,249,95.98,3,1.26,Print Misalignment,1.31,67379,84.54,No,Delayed
27-09-2024,September,Q3,2024,Kanpur Plant,Tape Winding,LC-006,Automatic Tape Winder ATW-300,Night (10PM-6AM),Extrusion Lamination Line,PP Granules Grade B,Fair,47,284,16.55,14,29.79,Wind Ratio Error,3.54,77977,63.62,No,Completed
27-09-2024,September,Q3,2024,Kanpur Plant,Circular Loom,LC-012,Venti Circular Loom,Night (10PM-6AM),Nova 10 Circular Loom,HDPE Granules,Good,277,229,100,6,2.17,No Defect,0.79,69089,44.93,No,Completed
27-09-2024,September,Q3,2024,Kanpur Plant,Multifilament,LC-021,Twister Winder LT-300,Night (10PM-6AM),LSL Circular Loom,Master Batch Additive,Fair,392,301,100,10,2.55,Denier Inconsistency,1.93,43137,75.11,No,Completed
27-09-2024,September,Q3,2024,Kanpur Plant,Tape Extrusion,LC-003,HDPE Tape Extrusion Line,Morning (6AM-2PM),Precision Tape Winder,PP Granules Grade A,Good,193,287,67.25,12,6.22,Thickness Inconsistency,1.53,73276,137.77,Yes,Completed
27-09-2024,September,Q3,2024,Bengaluru Plant,Tape Extrusion,LC-002,Tape Extrusion Line TE-400,Afternoon (2PM-10PM),LSL Circular Loom,PP Granules Grade B,Good,303,391,77.49,18,5.94,Melt Flow Issue,0.18,16820,84.28,No,Completed
27-09-2024,September,Q3,2024,Bengaluru Plant,Tape Extrusion,LC-003,HDPE Tape Extrusion Line,Morning (6AM-2PM),Lofil Multifilament Line,Master Batch Additive,Fair,239,357,66.95,13,5.44,Tape Width Variation,3.79,37032,84.33,No,Completed
27-09-2024,September,Q3,2024,Kanpur Plant,Tape Winding,LC-004,Precision Winder PW-100,Afternoon (2PM-10PM),FSN 4 Circular Loom,HDPE Granules,Fair,324,290,100,18,5.56,Bobbin Package Defect,2.19,18522,104.79,Yes,On Hold
27-09-2024,September,Q3,2024,Bengaluru Plant,Tape Extrusion,LC-003,HDPE Tape Extrusion Line,Night (10PM-6AM),FSN 4 Circular Loom,HDPE Granules,Good,134,483,27.74,4,2.99,Tape Breakage,0.8,31660,127.4,No,Completed
28-09-2024,September,Q3,2024,Kanpur Plant,Conversion,LC-018,FIBC Conversion Line,Morning (6AM-2PM),Strapping Line,Recycled PP Pellets,Excellent,445,490,90.82,17,3.82,Print Misalignment,0.04,41742,139.78,No,In Progress
28-09-2024,September,Q3,2024,Kanpur Plant,Circular Loom,LC-009,LSL Circular Loom,Afternoon (2PM-10PM),Precision Tape Winder,Recycled PP Pellets,Excellent,344,499,68.94,14,4.07,Weave Pattern Error,1.44,19201,69.49,No,Completed
28-09-2024,September,Q3,2024,Kanpur Plant,Tape Extrusion,LC-002,Tape Extrusion Line TE-400,Morning (6AM-2PM),Nova 82 Circular Loom,PP Granules Grade A,Good,135,403,33.5,0,0,No Defect,1.26,44565,38.36,No,On Hold
28-09-2024,September,Q3,2024,Bengaluru Plant,Tape Extrusion,LC-003,HDPE Tape Extrusion Line,Morning (6AM-2PM),Precision Tape Winder,HDPE Granules,Excellent,161,322,50,5,3.11,Tape Width Variation,0.04,49443,82.28,No,Completed
28-09-2024,September,Q3,2024,Kanpur Plant,Conversion,LC-016,Bag Cutting & Stitching Line,Afternoon (2PM-10PM),Nova 82 Circular Loom,Master Batch Additive,Excellent,163,487,33.47,10,6.13,Bag Dimension Error,1.45,67683,94.59,No,Completed
28-09-2024,September,Q3,2024,Kanpur Plant,Tape Winding,LC-004,Precision Winder PW-100,Afternoon (2PM-10PM),LSL Circular Loom,PP Granules Grade B,Good,322,464,69.4,14,4.35,No Defect,1.25,12863,61.96,Yes,Delayed
28-09-2024,September,Q3,2024,Kanpur Plant,Lamination & Coating,LC-014,Extrusion Lamination Line EL-100,Afternoon (2PM-10PM),FSN 4 Circular Loom,HDPE Granules,Excellent,365,300,100,10,2.74,Coating Thickness Variation,0.83,94194,46.55,No,Completed
28-09-2024,September,Q3,2024,Kanpur Plant,Tape Winding,LC-006,Automatic Tape Winder ATW-300,Afternoon (2PM-10PM),Extrusion Lamination Line,PP Granules Grade B,Good,132,261,50.57,8,6.06,No Defect,0.56,75710,46.45,No,Completed
28-09-2024,September,Q3,2024,Bengaluru Plant,Quality Control,LC-025,GSM Testing Equipment,Morning (6AM-2PM),Tape Extrusion Line,Recycled PP Pellets,Fair,226,421,53.68,20,8.85,Failed Tensile Test,4.59,84016,62.11,No,In Progress
28-09-2024,September,Q3,2024,Bengaluru Plant,Conversion,LC-018,FIBC Conversion Line,Morning (6AM-2PM),Precision Tape Winder,PP Granules Grade A,Good,162,216,75,6,3.7,Cut Length Error,1.51,76923,101.06,No,In Progress
28-09-2024,September,Q3,2024,Bengaluru Plant,R&D,LC-028,Prototype Circular Loom,Morning (6AM-2PM),Precision Tape Winder,Master Batch Additive,Excellent,447,356,100,11,2.46,Performance Below Spec,1.18,35069,72.55,No,Delayed
28-09-2024,September,Q3,2024,Kanpur Plant,Lamination & Coating,LC-015,Coating Machine CM-75,Morning (6AM-2PM),CSN 4 Circular Loom,PP Granules Grade B,Good,132,360,36.67,10,7.58,No Defect,0.26,26533,104.54,No,Completed
29-09-2024,September,Q3,2024,Kanpur Plant,Circular Loom,LC-007,Nova 10 Circular Loom,Night (10PM-6AM),Recycling Machine,PP Granules Grade A,Good,433,366,100,1,0.23,Shuttle Jam,0.23,78798,72.91,No,In Progress
29-09-2024,September,Q3,2024,Kanpur Plant,Circular Loom,LC-011,FSN 4 Circular Loom,Afternoon (2PM-10PM),Lofil Multifilament Line,Recycled PP Pellets,Fair,313,321,97.51,9,2.88,Weave Pattern Error,1.46,20647,61.25,No,Completed
29-09-2024,September,Q3,2024,Kanpur Plant,Quality Control,LC-024,Tensile Strength Tester,Morning (6AM-2PM),Recycling Machine,PP Granules Grade A,Fair,288,409,70.42,16,5.56,Failed Tensile Test,2.13,85922,35.32,Yes,Completed
29-09-2024,September,Q3,2024,Kanpur Plant,Lamination & Coating,LC-015,Coating Machine CM-75,Morning (6AM-2PM),LSL Circular Loom,HDPE Granules,Fair,205,377,54.38,20,9.76,Coating Thickness Variation,1.32,19403,55.44,No,On Hold
29-09-2024,September,Q3,2024,Kanpur Plant,Conversion,LC-018,FIBC Conversion Line,Afternoon (2PM-10PM),Strapping Line,HDPE Granules,Excellent,100,476,21.01,0,0,No Defect,1.68,75300,120.59,No,Completed
29-09-2024,September,Q3,2024,Bengaluru Plant,Multifilament,LC-019,Lofil Multifilament Line MF-1,Morning (6AM-2PM),Precision Tape Winder,Recycled PP Pellets,Good,92,436,21.1,15,16.3,No Defect,0.61,62248,57.95,No,Delayed
29-09-2024,September,Q3,2024,Bengaluru Plant,Tape Extrusion,LC-003,HDPE Tape Extrusion Line,Morning (6AM-2PM),Nova 82 Circular Loom,HDPE Granules,Fair,230,468,49.15,22,9.57,No Defect,1.2,12371,116.41,No,In Progress
29-09-2024,September,Q3,2024,Kanpur Plant,Lamination & Coating,LC-015,Coating Machine CM-75,Afternoon (2PM-10PM),Lofil Multifilament Line,PP Granules Grade A,Good,241,393,61.32,11,4.56,Peel Strength Failure,0.01,71663,103.02,No,On Hold
29-09-2024,September,Q3,2024,Bengaluru Plant,Quality Control,LC-024,Tensile Strength Tester,Night (10PM-6AM),Lofil Multifilament Line,HDPE Granules,Excellent,217,261,83.14,12,5.53,GSM Out of Range,0.59,23170,115.2,No,Completed
29-09-2024,September,Q3,2024,Kanpur Plant,Tape Winding,LC-006,Automatic Tape Winder ATW-300,Night (10PM-6AM),CSN 4 Circular Loom,Master Batch Additive,Fair,193,285,67.72,16,8.29,Uneven Winding Tension,3.24,62167,34.54,No,Completed
29-09-2024,September,Q3,2024,Kanpur Plant,Tape Winding,LC-004,Precision Winder PW-100,Morning (6AM-2PM),Tape Extrusion Line,PP Granules Grade A,Poor,46,233,19.74,22,47.83,Bobbin Package Defect,8.49,75660,32.25,No,Completed
30-09-2024,September,Q3,2024,Kanpur Plant,Circular Loom,LC-007,Nova 10 Circular Loom,Morning (6AM-2PM),Nova 82 Circular Loom,Recycled PP Pellets,Good,362,444,81.53,11,3.04,Broken Warp Tape,0.57,37759,75.68,No,Completed
30-09-2024,September,Q3,2024,Bengaluru Plant,Tape Extrusion,LC-002,Tape Extrusion Line TE-400,Afternoon (2PM-10PM),Nova 82 Circular Loom,Master Batch Additive,Poor,153,439,34.85,35,22.88,Tape Width Variation,5.63,50518,94.38,Yes,Completed
30-09-2024,September,Q3,2024,Kanpur Plant,Quality Control,LC-025,GSM Testing Equipment,Night (10PM-6AM),FSN 4 Circular Loom,PP Granules Grade A,Good,317,277,100,1,0.32,Failed Tensile Test,1.14,66356,25.57,Yes,Completed
30-09-2024,September,Q3,2024,Kanpur Plant,Circular Loom,LC-010,CSN 4 Circular Loom,Morning (6AM-2PM),CSN 4 Circular Loom,PP Granules Grade B,Fair,440,460,95.65,14,3.18,Shuttle Jam,1.86,41092,51.4,No,Completed
30-09-2024,September,Q3,2024,Bengaluru Plant,R&D,LC-029,Lab Scale Extruder,Morning (6AM-2PM),LSL Circular Loom,Master Batch Additive,Good,56,386,14.51,3,5.36,No Defect,0.81,67441,27.51,No,Completed
30-09-2024,September,Q3,2024,Bengaluru Plant,Lamination & Coating,LC-015,Coating Machine CM-75,Morning (6AM-2PM),Recycling Machine,PP Granules Grade B,Fair,44,404,10.89,24,54.55,Peel Strength Failure,3.88,36017,137.4,Yes,Completed
30-09-2024,September,Q3,2024,Kanpur Plant,Circular Loom,LC-012,Venti Circular Loom,Morning (6AM-2PM),Lofil Multifilament Line,Recycled PP Pellets,Fair,287,372,77.15,15,5.23,Weft Skip,4.6,80406,60.8,No,Completed
01-10-2024,October,Q4,2024,Kanpur Plant,Lamination & Coating,LC-013,Extrusion Lamination Line EL-50,Night (10PM-6AM),LSL Circular Loom,PP Granules Grade A,Fair,47,455,10.33,8,17.02,Delamination,2.95,76638,110.52,Yes,Completed
01-10-2024,October,Q4,2024,Kanpur Plant,Multifilament,LC-020,Lofil Multifilament Line MF-2,Morning (6AM-2PM),FIBC Conversion Line,Recycled PP Pellets,Poor,195,227,85.9,26,13.33,No Defect,6.1,15730,94.76,No,In Progress
01-10-2024,October,Q4,2024,Bengaluru Plant,Tape Winding,LC-006,Automatic Tape Winder ATW-300,Night (10PM-6AM),Nova 10 Circular Loom,PP Granules Grade A,Excellent,202,308,65.58,2,0.99,Tape Overlap,0.15,69643,59.85,No,Completed
01-10-2024,October,Q4,2024,Kanpur Plant,Lamination & Coating,LC-013,Extrusion Lamination Line EL-50,Night (10PM-6AM),Nova 82 Circular Loom,HDPE Granules,Good,205,260,78.85,9,4.39,Air Bubble,1.84,21860,118.22,No,Completed
01-10-2024,October,Q4,2024,Kanpur Plant,Tape Winding,LC-006,Automatic Tape Winder ATW-300,Morning (6AM-2PM),LSL Circular Loom,HDPE Granules,Good,129,294,43.88,4,3.1,Tape Overlap,1.47,43491,87.81,No,Completed
01-10-2024,October,Q4,2024,Kanpur Plant,Recycling,LC-023,Shredder Extruder SE-150,Afternoon (2PM-10PM),Extrusion Lamination Line,HDPE Granules,Good,426,465,91.61,0,0,No Defect,0.9,53330,71.97,No,In Progress
01-10-2024,October,Q4,2024,Kanpur Plant,Tape Winding,LC-004,Precision Winder PW-100,Night (10PM-6AM),Nova 10 Circular Loom,PP Granules Grade A,Excellent,53,305,17.38,1,1.89,Wind Ratio Error,0.44,42795,61.01,No,Completed
01-10-2024,October,Q4,2024,Bengaluru Plant,Tape Winding,LC-006,Automatic Tape Winder ATW-300,Morning (6AM-2PM),Tape Extrusion Line,HDPE Granules,Good,93,387,24.03,1,1.08,Uneven Winding Tension,1.85,85142,38.97,No,Delayed
01-10-2024,October,Q4,2024,Kanpur Plant,Tape Extrusion,LC-003,HDPE Tape Extrusion Line,Morning (6AM-2PM),Precision Tape Winder,Master Batch Additive,Excellent,354,428,82.71,3,0.85,No Defect,1.26,73069,93.01,Yes,Delayed
01-10-2024,October,Q4,2024,Kanpur Plant,Multifilament,LC-020,Lofil Multifilament Line MF-2,Afternoon (2PM-10PM),FSN 4 Circular Loom,PP Granules Grade B,Fair,209,464,45.04,10,4.78,Filament Breakage,1.85,40085,76.02,No,On Hold
01-10-2024,October,Q4,2024,Kanpur Plant,Multifilament,LC-021,Twister Winder LT-300,Afternoon (2PM-10PM),LSL Circular Loom,Master Batch Additive,Fair,47,254,18.5,10,21.28,Filament Breakage,4.41,88507,66.33,No,In Progress
01-10-2024,October,Q4,2024,Bengaluru Plant,Tape Extrusion,LC-003,HDPE Tape Extrusion Line,Morning (6AM-2PM),Nova 10 Circular Loom,PP Granules Grade A,Fair,367,269,100,23,6.27,Tape Width Variation,4.14,63999,148.29,No,Completed
01-10-2024,October,Q4,2024,Kanpur Plant,Conversion,LC-018,FIBC Conversion Line,Morning (6AM-2PM),LSL Circular Loom,PP Granules Grade B,Good,409,436,93.81,11,2.69,No Defect,1.17,89480,56.29,Yes,Completed
02-10-2024,October,Q4,2024,Kanpur Plant,Tape Extrusion,LC-002,Tape Extrusion Line TE-400,Night (10PM-6AM),Recycling Machine,Recycled PP Pellets,Good,417,357,100,16,3.84,No Defect,1.65,44320,59.02,No,Completed
02-10-2024,October,Q4,2024,Bengaluru Plant,Recycling,LC-023,Shredder Extruder SE-150,Morning (6AM-2PM),CSN 4 Circular Loom,Master Batch Additive,Excellent,172,493,34.89,11,6.4,No Defect,1.59,64079,73.45,No,In Progress
02-10-2024,October,Q4,2024,Kanpur Plant,Tape Winding,LC-004,Precision Winder PW-100,Afternoon (2PM-10PM),LSL Circular Loom,Master Batch Additive,Good,77,279,27.6,14,18.18,Tape Overlap,0.98,95875,39.69,Yes,Completed
02-10-2024,October,Q4,2024,Kanpur Plant,Circular Loom,LC-010,CSN 4 Circular Loom,Night (10PM-6AM),Nova 82 Circular Loom,Master Batch Additive,Poor,438,475,92.21,25,5.71,Weft Skip,6.03,68306,108.62,No,Delayed
02-10-2024,October,Q4,2024,Kanpur Plant,Lamination & Coating,LC-013,Extrusion Lamination Line EL-50,Night (10PM-6AM),Recycling Machine,PP Granules Grade A,Excellent,273,404,67.57,12,4.4,Delamination,0.61,12875,66.86,No,Completed
02-10-2024,October,Q4,2024,Bengaluru Plant,Conversion,LC-018,FIBC Conversion Line,Morning (6AM-2PM),Extrusion Lamination Line,HDPE Granules,Good,94,254,37.01,0,0,No Defect,1.25,40058,84.23,No,Completed
02-10-2024,October,Q4,2024,Kanpur Plant,Circular Loom,LC-010,CSN 4 Circular Loom,Afternoon (2PM-10PM),Nova 82 Circular Loom,HDPE Granules,Fair,210,475,44.21,9,4.29,Fabric Tear,3.12,29611,57.71,No,Completed
02-10-2024,October,Q4,2024,Kanpur Plant,Quality Control,LC-024,Tensile Strength Tester,Night (10PM-6AM),Recycling Machine,PP Granules Grade B,Good,293,416,70.43,5,1.71,GSM Out of Range,1.56,79683,119.51,No,Completed
02-10-2024,October,Q4,2024,Bengaluru Plant,Tape Extrusion,LC-001,Tape Extrusion Line TE-600,Afternoon (2PM-10PM),FIBC Conversion Line,Master Batch Additive,Poor,311,377,82.49,23,7.4,Tape Width Variation,5.98,80210,143.1,No,Completed
03-10-2024,October,Q4,2024,Kanpur Plant,Lamination & Coating,LC-013,Extrusion Lamination Line EL-50,Afternoon (2PM-10PM),Extrusion Lamination Line,Recycled PP Pellets,Excellent,112,349,32.09,15,13.39,Delamination,0,20012,37.22,No,Delayed
03-10-2024,October,Q4,2024,Bengaluru Plant,Tape Extrusion,LC-002,Tape Extrusion Line TE-400,Night (10PM-6AM),FSN 4 Circular Loom,HDPE Granules,Poor,206,309,66.67,21,10.19,Tape Breakage,8.66,96535,79.98,No,Delayed
03-10-2024,October,Q4,2024,Kanpur Plant,Circular Loom,LC-007,Nova 10 Circular Loom,Morning (6AM-2PM),Lofil Multifilament Line,Recycled PP Pellets,Excellent,178,265,67.17,20,11.24,Fabric Tear,0.03,57809,100.03,No,Completed
03-10-2024,October,Q4,2024,Kanpur Plant,Tape Extrusion,LC-002,Tape Extrusion Line TE-400,Night (10PM-6AM),FIBC Conversion Line,Recycled PP Pellets,Good,425,288,100,16,3.76,Melt Flow Issue,1.47,10136,104.39,Yes,In Progress
03-10-2024,October,Q4,2024,Kanpur Plant,Conversion,LC-018,FIBC Conversion Line,Afternoon (2PM-10PM),Lofil Multifilament Line,Master Batch Additive,Poor,262,283,92.58,35,13.36,Bag Dimension Error,6.67,86261,97.41,No,Completed
03-10-2024,October,Q4,2024,Kanpur Plant,Quality Control,LC-025,GSM Testing Equipment,Night (10PM-6AM),LSL Circular Loom,HDPE Granules,Fair,210,379,55.41,20,9.52,UV Resistance Failure,2.36,28678,140.34,No,Completed
03-10-2024,October,Q4,2024,Kanpur Plant,Tape Winding,LC-006,Automatic Tape Winder ATW-300,Night (10PM-6AM),Precision Tape Winder,Recycled PP Pellets,Good,54,224,24.11,23,42.59,Tape Overlap,1.6,15370,22.51,Yes,Delayed
03-10-2024,October,Q4,2024,Kanpur Plant,Tape Winding,LC-005,Step Precision Winder SPW-200,Afternoon (2PM-10PM),Nova 10 Circular Loom,HDPE Granules,Fair,222,403,55.09,15,6.76,Bobbin Package Defect,3.78,87149,22.22,No,Completed
03-10-2024,October,Q4,2024,Bengaluru Plant,Circular Loom,LC-007,Nova 10 Circular Loom,Morning (6AM-2PM),Extrusion Lamination Line,PP Granules Grade A,Excellent,364,344,100,7,1.92,Broken Warp Tape,1.19,19176,59.75,No,Completed
03-10-2024,October,Q4,2024,Bengaluru Plant,Conversion,LC-016,Bag Cutting & Stitching Line,Night (10PM-6AM),FIBC Conversion Line,HDPE Granules,Good,141,352,40.06,8,5.67,Bag Dimension Error,0.92,93635,88.47,Yes,Completed
03-10-2024,October,Q4,2024,Kanpur Plant,Conversion,LC-018,FIBC Conversion Line,Afternoon (2PM-10PM),LSL Circular Loom,Master Batch Additive,Good,290,475,61.05,11,3.79,Cut Length Error,0.74,95274,50.41,No,In Progress
03-10-2024,October,Q4,2024,Kanpur Plant,Tape Winding,LC-006,Automatic Tape Winder ATW-300,Afternoon (2PM-10PM),CSN 4 Circular Loom,PP Granules Grade B,Poor,183,232,78.88,16,8.74,Uneven Winding Tension,4.49,83589,115.88,No,Completed
04-10-2024,October,Q4,2024,Bengaluru Plant,Circular Loom,LC-008,Nova 82 Circular Loom,Night (10PM-6AM),CSN 4 Circular Loom,Recycled PP Pellets,Good,126,398,31.66,19,15.08,Shuttle Jam,0.16,71497,86.57,No,Completed
04-10-2024,October,Q4,2024,Bengaluru Plant,Multifilament,LC-019,Lofil Multifilament Line MF-1,Morning (6AM-2PM),Recycling Machine,PP Granules Grade A,Poor,429,204,100,21,4.9,No Defect,8.41,47544,91.5,No,Completed
04-10-2024,October,Q4,2024,Kanpur Plant,Lamination & Coating,LC-014,Extrusion Lamination Line EL-100,Morning (6AM-2PM),CSN 4 Circular Loom,HDPE Granules,Good,345,201,100,0,0,No Defect,1.31,60799,107.92,No,In Progress
04-10-2024,October,Q4,2024,Kanpur Plant,Multifilament,LC-020,Lofil Multifilament Line MF-2,Night (10PM-6AM),CSN 4 Circular Loom,Recycled PP Pellets,Fair,164,404,40.59,28,17.07,No Defect,3.57,91154,79.42,No,Completed
04-10-2024,October,Q4,2024,Kanpur Plant,Multifilament,LC-021,Twister Winder LT-300,Afternoon (2PM-10PM),Tape Extrusion Line,Master Batch Additive,Fair,296,278,100,9,3.04,Yarn Tenacity Variation,1.97,12047,46.87,No,Completed
04-10-2024,October,Q4,2024,Kanpur Plant,Tape Winding,LC-005,Step Precision Winder SPW-200,Afternoon (2PM-10PM),LSL Circular Loom,PP Granules Grade A,Fair,285,338,84.32,22,7.72,Uneven Winding Tension,4.86,30550,144.05,Yes,Completed
04-10-2024,October,Q4,2024,Kanpur Plant,Lamination & Coating,LC-015,Coating Machine CM-75,Morning (6AM-2PM),CSN 4 Circular Loom,Recycled PP Pellets,Excellent,373,482,77.39,13,3.49,Coating Thickness Variation,0.09,49149,121.89,No,On Hold
04-10-2024,October,Q4,2024,Bengaluru Plant,Circular Loom,LC-008,Nova 82 Circular Loom,Morning (6AM-2PM),CSN 4 Circular Loom,PP Granules Grade A,Fair,61,228,26.75,11,18.03,Shuttle Jam,3.96,61756,49.52,No,On Hold
04-10-2024,October,Q4,2024,Kanpur Plant,Tape Winding,LC-005,Step Precision Winder SPW-200,Morning (6AM-2PM),Extrusion Lamination Line,HDPE Granules,Poor,356,429,82.98,15,4.21,Bobbin Package Defect,3.3,58773,29.5,No,Completed
04-10-2024,October,Q4,2024,Kanpur Plant,Lamination & Coating,LC-013,Extrusion Lamination Line EL-50,Afternoon (2PM-10PM),Nova 10 Circular Loom,PP Granules Grade B,Fair,72,347,20.75,19,26.39,Coating Thickness Variation,1.89,70905,115.6,Yes,Completed
04-10-2024,October,Q4,2024,Kanpur Plant,Multifilament,LC-021,Twister Winder LT-300,Morning (6AM-2PM),Recycling Machine,PP Granules Grade B,Excellent,282,308,91.56,20,7.09,Denier Inconsistency,1.7,35396,41.75,No,Completed
